Sample; LockDetected; TextDetected; TextScore; RW Permission; EncryptionDetected; Comment; TimedOut; Classified files
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/cf4e49eeed8d44849cfae259e51aeff9e78e3f77564f345f19b03663cf8c7cd2.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/790ce90f6c03fe9e2f3e1b6d1ac3d3f3ecf72dfc56f268a9de57a77e62fc621e.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/d3b66b2049a14ae868f8680032e7b963f6a8cd1bdd51ccffac573695cc321f08.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/e57ceef20deda9f2249c303ea877ece9c0ef47e0ba73815a130d517fd1799886.apk; true; false; 0,000000; false; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/677f975d6ac04162b162942c4ee162f796ba050ce2af1c352c2ad3440913a40e.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/826187cfbdae1c6f8c688e26af269580e86cabadeca59b8fac8126198f3c5846.apk; true; false; 0,000000; true; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/88ef65c09928997c50561e382bec8b8fb4b507dff29da1de4ccf5867b7de1ee1.apk; true; true; 1,000000; true; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/20ee5907c775ac7d6539b815e9a405d0a4a5960430da8ecff83ac7f865931b35.apk; true; false; 0,000000; true; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/1cb66144396f463f213a732b8be2a6be876479d53ecfa4ce0a04f95074cabc88.apk; true; false; 0,000000; false; false; "Threat: 0,192450, Porn: 0,085749, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/porndroid/d46bc9dc647f177bba0330aceccef06862cd9470ee3f9f50a4cee88226605643.apk; true; false; 0,000000; true; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
