Sample; LockDetected; TextDetected; TextScore; EncryptionDetected; Comment; TimedOut; Classified files
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/22ca8e0f1e6b8ab4875d7f8f31dff9c35288e25bdbb1f15678c0e816f9183d38.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/9cf4b9f9fc46263bd4f2c1c7f457a8017f8ffbcce96b36427950442369ac69fb.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/092693c440fc07042c17e0fb52ac06ab866dcfb8be894b48446b0b7aaf2b5807.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bf4584c37a2d029487b26a05e21d7ae911f761a7a7c075599d26802bf2516e3b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/976173d7382db74f86a43ec0845a2d4448c4e3f1cdedc9aeded2f154bb634d07.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/473e24ec5c7466b5dd4e37fc7151155a50e8e267831bedf6df56c643450c1c17.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/df2416aff3cc2d0231181d9863c275541e5fc7c95c3b4bb9ad5f0850c3b5981d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/c9e2764fbba014c94b94076898ad5a16593e98cfd548cb3f74d7d010444e4d7f.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/181d169f809d655e9b57bd0862f2b6cb423a33b1267b20fef47136cedd9985e1.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/385681ab37dff9c0ac3ca2b704c315c19dcc04312326211bcdff12900da734a3.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b0523c171729804b49a7e2e9d92fe0a1fec9494ab38094b804d480ad9ac60b4d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/a890a5fa308261d47cb1665e73d6f47c44fb1ef41c104cb00af42585e2854593.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/7ee27143788a8e52d065a0d8976bd3b9ba22a8e7b9d7893acbdf9f9abe8d4a76.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/670b6cc49864295423d32344e838424a1937719074b94176b9abca150b0e7cdd.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ede105c315eb23dfedcf1909f09dd1f7750e03d081dc1a2e9ae48b8e25629637.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/8affa04645e6e3eabee7cba0778cdb0923fc862f12b37443059dbfa75f131fc4.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/fc06c28c6437cc8aef5788f7c60934d1421acd61c2063d24315118700b67adec.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/c98e150acdad7426eaaaf498710cbb4cc7344e998861ecd32c4caaa7a71f0293.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2ca34a3eab07c803230b3e772e7c057a2c5f6d15b664ae1353ce3088628c5d32.apk; false; true; 1,000000; true; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2838940bd908456ea4c8b0a225f32b684604d457030b8ff9380aa9b49cf98a9d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bb3c2be2e74395ec871e3fc46446d7f69b0ee97f18d0da8b9f0fdcf5b5f096dd.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/95f0fcec8a9ad9584db52abdf85de61b1cccf0cb09b32485b01b582527799821.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/a6c6e658478ca78ab0d35bafeeb4c9dfb5be7031337555eb7fcf94423d932979.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/a35d7a6e95b8ef79d7b4d11d4bffdede279df19bfdbaf1bc8c6ec73e2d1298f0.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0e237756cf5756a350872612390f8c77e129d9efdc513faaa5a798dd46a37281.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/759f6e0af3cd9b783aa03c9640969b7f76005a63fee3b8623d463f3be08cb829.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/09fd8ea910cdf26f447c04c30793abece1fb2b04c531b58a098b6e305b7f4cc7.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2e1ca3a9f46748e0e4aebdea1afe84f1015e3e7ce667a91e4cfabd0db8557cbf.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b65765f1c83f5f49fe7124da0b9da0fa29c77fe9e74e100a5a0221e255913293.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/b8bd83a11389750a2d06c076a48c6c62e4f54f93d9532a80f414b0778f6ad41c.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bd94ac7ea57bf565251fd09da10148ccc8bdae64bb910301cf0747439e97a465.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,691714, Copyright: 0,183309, Moneypak: 0,750000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/2b4a20d00f1be9bcb6b1d5e76ec6bd62927c442a5a46c213152fbcd67b9baa0d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/56947e7e3837637f33ccdf7452c2490abc197cb22405b86f30780577e454b08b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/e6bceb91f526c089e5a60f839baab79ba4eecb40b516b37f1df05ad2b49adfcb.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/5aa4ced7bd257f9d527478e43292ec79cfd3d0e26f1e8b66e398e8725e1c70b4.apk; false; false; 0,000000; false; "Threat: 0,333333, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,365148"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/f2818d8a3faa5a56080706a711aa97d1d955d89c9b3dbaf4b563ea8b60ab96dd.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/eef6d54bc91dbfbb98f7876611634a5c86e207c0e5e6406dab489169d305e216.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/9b7a7c02365b3de24236459d147a3d4037e81d2e4137f32648011f5770de8847.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/73e8496bd6cf5f0164c26ab6efafebdb16d6f1ace31c6a8afca241a3646dd28c.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/fc02c12a484caad31a73af51f034c81a0075e0a8abc4c8e751c7732c1514271f.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,166667, Copyright: 0,000000, Moneypak: 0,158114"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ef1bb7069c1e1f766ac5337d1ea00709dac84b1040e3b415816d575d71307212.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/bebe70f9661bfa5420410ec556e693ba49b9f3d66e2723c2870bd9646bffeb3c.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/6fc85a7e641d2ef40f602bd99d47db4f6f4bbb04c8008a911a114319d2654753.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/84822b869669ddef84b76aaa666a5583e9bd2b759b979b49478257af0996d1a6.apk; true; false; 0,000000; false; "Threat: 0,204124, Porn: 0,088388, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/60fc265506c2f6f97ed9a8c299a692274e1144d1e76059e2b1aea851e3c93b56.apk; false; true; 1,000000; false; "Threat: 0,670820, Porn: 0,745356, Law: 1,000000, Copyright: 1,000000, Moneypak: 0,948683"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/4ca9c4a18409f6071dc8784da28bc0b8883526cede29c5db410ac7b82a70aa98.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/cf2d3feecfee619010b58b03c0df00113727850eba665d9c5fbe6391b045e424.apk; false; false; 0,000000; false; "Threat: 0,100504, Porn: 0,204124, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,142857"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/045e8d6ff900ab4905383aff7501e079effbc235ac8d94bcda6e6688a0ae09df.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/88881454cee58f8ecbf33a5e0875ba03ceb8e3ca2660421fb986b1bb67cedd87.apk; false; true; 1,000000; true; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/5031f2d559d291fb8ebc54cf34be4055a1e17ab4226765227a4ae76c6430207f.apk; false; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 1,000000"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/dc563b8743f1089979310ff47f7b7a5427c237c5d1b1a22dcf802940cda9ac9d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 1,000000, Copyright: 0,000000, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ad0821bb68c1e31f731b590641ad531549374b912af1a5f0f0e9a69bc83e3495.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/e9bb7c9bd2664f8f59f25c5c4411fe3e6f4cdcaeaf7a5047481372d49b550bad.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/c4940ca8851b0c1053179e9506599aafe6a13aa0d7f2905ec9f21accfe642544.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/75eb4a0265c05c2b98ed559b4abad94101d756d1d450e5c693c15d1da563f021.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/3fc37aec754a82c8e7c14367a72f1293bd8ed6555c8c769ef0399e61a40147fc.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/45c5d2211da337d0655d1d96c68e7828e68f458c36c778054bb04e41991f3fb8.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/26f5a8dae0e0a4cd582406bafa6fb1f171fb95c92a8a6e94ed7add9bdeb11175.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0761d91ef0bf9c38db525aa22dbec4caef23519fb0cd45b89cc1a5228fe33b6f.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/699372c03c9449e40d6549a0ffdc8b4551a4d6b28b5439e0116d9bbb7c29a93c.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/595ec3dff14fb5636373115107719583f51a96054452a7934e4fac8459155fc8.apk; false; true; 1,000000; true; "Threat: 1,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,774597"; false; {copyright=[], law=[], moneypak=[res/values/strings.xml], threat=[res/values/strings.xml], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/3919b3488c51ca81dc71c598de9b3f035bdd47bde29f607846bcde5ee0d1b40d.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/43d3f8ebde3adfc83a0e99f45e6f5633548a85fffb3cb2cba95b81834c90efaa.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/0fe133c57f78e5b6f7918169cf8e7d893d0bd4fa3c81d32eaf045384c2aa6892.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/81b55dbec801b8772d8a8488d7eb8d79a5cdc7d0fe136c2f2d9bd2d782c5a18a.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/ca04d64df5b32558fda0e2522405141b3345d593223f590e28380ca8f63e748b.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/78b7300ff63eb445ce4b60c72dba02bd94d65e17d723bd8fe839bf196a38b191.apk; false; false; 0,000000; false; "Threat: 0,000000, Porn: 0,288675, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[res/values/strings.xml]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/80589c307f093f86cf312a3a4177f33164d877fa7d215c1b0c1622f508952df3.apk; true; false; 0,000000; false; "Threat: 0,000000, Porn: 0,000000, Law: 0,000000, Copyright: 0,000000, Moneypak: 0,000000"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/d4a7d6305c35ef12f294bb8ef3b60d61e65c301907c4b9a91d96bea61156783d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/20a21c879d1afbb96bf36b8b7b203bd1e56a34e000747729e0ad8013098175e1.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/eb0eb90dca863364a396a8624cbc2eef999022446e501a090daad2f0ac520d81.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/9605bc5ecaaff9f5a6d53ac96c763fffae676c47ae70770adadd2edeee411364.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/8b923c5b1c952e65494be9b4f288d765a646df9d98c93d4eb024ce0dcaa0eafa.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/6f40f56aa5d26b09b58fc777ba84e68ab82378179630e94f11597c20b4520a2d.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/de85aee7e7ec8235ea482019b3295b0289a6c4f0a3a534e1be408e16e0350647.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/06be16140a4dd230ae6fe23ceb28f4130d19e403266109cf72d4abd9a4649824.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 1,000000, Law: 0,732520, Copyright: 0,183309, Moneypak: 0,894427"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
/home/nicola/workspace/Heldroid/experiments/datasets/ransomware/R2/750d5815d8a25294d2278257ade51d7386f9ddc069fbdd73b1624923919c2794.apk; true; true; 1,000000; false; "Threat: 1,000000, Porn: 0,925820, Law: 1,000000, Copyright: 0,640513, Moneypak: 0,816497"; false; {copyright=[], law=[], moneypak=[], threat=[], porn=[]}
